States,Cancer Sites,Year,Sex,Race,Count,Population,Age-Adjusted Rate
Florida,Colon and Rectum,2002,Female,Black or African American,509.0,1363767,51.2
Florida,Colon and Rectum,2002,Female,White,4857.0,6948991,45.1
Florida,Colon and Rectum,2002,Female,Other Races and Unknown combined,30.0,,
Florida,Colon and Rectum,2002,Male,Asian or Pacific Islander,36.0,170622,29.5
Florida,Colon and Rectum,2002,Male,Black or African American,467.0,1263764,65.3
Florida,Colon and Rectum,2002,Male,White,5361.0,6674585,62.4
Florida,Colon and Rectum,2002,Male,Other Races and Unknown combined,53.0,,
Florida,Colon and Rectum,2003,Female,Asian or Pacific Islander,34.0,205612,24.7
Florida,Colon and Rectum,2003,Female,Black or African American,549.0,1400657,52.3
Florida,Colon and Rectum,2003,Female,White,4745.0,7053660,43.6
Florida,Colon and Rectum,2003,Female,Other Races and Unknown combined,35.0,,
Florida,Colon and Rectum,2003,Male,Asian or Pacific Islander,43.0,181437,36.4
Florida,Colon and Rectum,2003,Male,Black or African American,485.0,1299486,62.3
Florida,Colon and Rectum,2003,Male,White,5304.0,6784942,60.8
Florida,Colon and Rectum,2003,Male,Other Races and Unknown combined,42.0,,
Florida,Colon and Rectum,2004,Female,Asian or Pacific Islander,39.0,220488,22.1
Florida,Colon and Rectum,2004,Female,Black or African American,541.0,1445760,49.8
Florida,Colon and Rectum,2004,Female,White,4633.0,7196797,42.3
Florida,Colon and Rectum,2004,Female,Other Races and Unknown combined,47.0,,
Florida,Colon and Rectum,2004,Male,Asian or Pacific Islander,43.0,194510,29.1
Florida,Colon and Rectum,2004,Male,Black or African American,553.0,1340686,69.7
Florida,Colon and Rectum,2004,Male,White,5378.0,6935095,60.1
Florida,Colon and Rectum,2004,Male,Other Races and Unknown combined,52.0,,
Florida,Colon and Rectum,2005,Female,Asian or Pacific Islander,29.0,237355,16.8
Florida,Colon and Rectum,2005,Female,Black or African American,523.0,1495414,46.0
Florida,Colon and Rectum,2005,Female,White,4513.0,7344055,40.4
Florida,Colon and Rectum,2005,Female,Other Races and Unknown combined,67.0,,
Florida,Colon and Rectum,2005,Male,Asian or Pacific Islander,41.0,208505,32.7
Florida,Colon and Rectum,2005,Male,Black or African American,576.0,1386372,67.0
Florida,Colon and Rectum,2005,Male,White,4975.0,7084592,54.6
Florida,Colon and Rectum,2005,Male,Other Races and Unknown combined,61.0,,
Florida,Colon and Rectum,2006,Female,Asian or Pacific Islander,58.0,252195,25.6
Florida,Colon and Rectum,2006,Female,Black or African American,562.0,1540166,46.2
Florida,Colon and Rectum,2006,Female,White,4413.0,7444486,39.3
Florida,Colon and Rectum,2006,Female,Other Races and Unknown combined,71.0,,
Florida,Colon and Rectum,2006,Male,Asian or Pacific Islander,50.0,221345,40.3
Florida,Colon and Rectum,2006,Male,Black or African American,516.0,1429084,56.1
Florida,Colon and Rectum,2006,Male,White,4956.0,7189757,53.7
Florida,Colon and Rectum,2006,Male,Other Races and Unknown combined,59.0,,
Florida,Colon and Rectum,2007,Female,Asian or Pacific Islander,47.0,263430,21.5
Florida,Colon and Rectum,2007,Female,Black or African American,509.0,1570043,40.6
Florida,Colon and Rectum,2007,Female,White,4341.0,7500333,38.4
Florida,Colon and Rectum,2007,Female,Other Races and Unknown combined,56.0,,
Florida,Colon and Rectum,2007,Male,Asian or Pacific Islander,46.0,231241,29.5
Florida,Colon and Rectum,2007,Male,Black or African American,520.0,1458981,54.8
Florida,Colon and Rectum,2007,Male,White,4834.0,7250652,51.3
Florida,Colon and Rectum,2007,Male,Other Races and Unknown combined,77.0,,
Florida,Colon and Rectum,2008,Female,Asian or Pacific Islander,57.0,273261,26.1
Florida,Colon and Rectum,2008,Female,Black or African American,598.0,1599833,46.2
Florida,Colon and Rectum,2008,Female,White,4303.0,7546154,37.1
Florida,Colon and Rectum,2008,Female,Other Races and Unknown combined,57.0,,
Florida,Colon and Rectum,2008,Male,Asian or Pacific Islander,59.0,239070,36.1
Florida,Colon and Rectum,2008,Male,Black or African American,618.0,1486562,63.0
Florida,Colon and Rectum,2008,Male,White,4922.0,7286783,51.4
Florida,Colon and Rectum,2008,Male,Other Races and Unknown combined,69.0,,
Florida,Colon and Rectum,2009,Female,Asian or Pacific Islander,58.0,281671,25.4
Florida,Colon and Rectum,2009,Female,Black or African American,534.0,1624390,39.7
Florida,Colon and Rectum,2009,Female,White,4123.0,7581370,35.1
Florida,Colon and Rectum,2009,Female,Other Races and Unknown combined,79.0,,
Florida,Colon and Rectum,2009,Male,Asian or Pacific Islander,38.0,245806,20.8
Florida,Colon and Rectum,2009,Male,Black or African American,603.0,1509098,57.8
Florida,Colon and Rectum,2009,Male,White,4530.0,7312821,46.4
Florida,Colon and Rectum,2009,Male,Other Races and Unknown combined,83.0,,
Florida,Colon and Rectum,2010,Female,Asian or Pacific Islander,49.0,290675,19.2
Florida,Colon and Rectum,2010,Female,Black or African American,501.0,1652231,35.7
Florida,Colon and Rectum,2010,Female,White,3882.0,7644607,32.8
Florida,Colon and Rectum,2010,Female,Other Races and Unknown combined,58.0,,
Florida,Colon and Rectum,2010,Male,Asian or Pacific Islander,59.0,253341,28.9
Florida,Colon and Rectum,2010,Male,Black or African American,611.0,1535794,57.9
Florida,Colon and Rectum,2010,Male,White,4315.0,7372888,43.5
Florida,Colon and Rectum,2010,Male,Other Races and Unknown combined,72.0,,
Florida,Colon and Rectum,2011,Female,Asian or Pacific Islander,54.0,301452,18.2
Florida,Colon and Rectum,2011,Female,Black or African American,537.0,1691643,36.1
Florida,Colon and Rectum,2011,Female,White,4069.0,7718779,33.5
Florida,Colon and Rectum,2011,Female,Other Races and Unknown combined,47.0,,
Florida,Colon and Rectum,2011,Male,Asian or Pacific Islander,60.0,262652,29.5
Florida,Colon and Rectum,2011,Male,Black or African American,587.0,1575615,52.1
Florida,Colon and Rectum,2011,Male,White,4544.0,7444634,44.8
Florida,Colon and Rectum,2011,Male,Other Races and Unknown combined,84.0,,
Florida,Colon and Rectum,2012,Female,Asian or Pacific Islander,68.0,311841,21.7
Florida,Colon and Rectum,2012,Female,Black or African American,568.0,1728341,36.9
Florida,Colon and Rectum,2012,Female,White,3888.0,7798844,31.7
Florida,Colon and Rectum,2012,Female,Other Races and Unknown combined,46.0,,
Florida,Colon and Rectum,2012,Male,Asian or Pacific Islander,59.0,271411,23.1
Florida,Colon and Rectum,2012,Male,Black or African American,560.0,1607022,46.9
Florida,Colon and Rectum,2012,Male,White,4345.0,7522121,41.8
Florida,Colon and Rectum,2012,Male,Other Races and Unknown combined,88.0,,
Florida,Colon and Rectum,2013,Female,Asian or Pacific Islander,54.0,321904,17.8
Florida,Colon and Rectum,2013,Female,Black or African American,582.0,1757102,36.1
Florida,Colon and Rectum,2013,Female,White,3916.0,7879972,31.4
Florida,Colon and Rectum,2013,Female,Other Races and Unknown combined,71.0,,
Florida,Colon and Rectum,2013,Male,Asian or Pacific Islander,75.0,279885,31.1
Florida,Colon and Rectum,2013,Male,Black or African American,621.0,1634694,50.3
Florida,Colon and Rectum,2013,Male,White,4347.0,7602498,40.9
Florida,Colon and Rectum,2013,Male,Other Races and Unknown combined,99.0,,
Florida,Colon and Rectum,2014,Female,Asian or Pacific Islander,59.0,333222,17.4
Florida,Colon and Rectum,2014,Female,Black or African American,617.0,1792285,37.0
Florida,Colon and Rectum,2014,Female,White,3810.0,7990618,30.3
Florida,Colon and Rectum,2014,Female,Other Races and Unknown combined,130.0,,
Florida,Colon and Rectum,2014,Male,Asian or Pacific Islander,70.0,289449,24.9
Florida,Colon and Rectum,2014,Male,Black or African American,636.0,1667399,47.8
Florida,Colon and Rectum,2014,Male,White,4402.0,7707630,40.4
Florida,Colon and Rectum,2014,Male,Other Races and Unknown combined,111.0,,
Florida,Colon and Rectum,2015,Female,Asian or Pacific Islander,66.0,345987,17.9
Florida,Colon and Rectum,2015,Female,Black or African American,574.0,1827363,32.5
Florida,Colon and Rectum,2015,Female,White,3861.0,8124532,30.2
Florida,Colon and Rectum,2015,Female,Other Races and Unknown combined,116.0,,
Florida,Colon and Rectum,2015,Male,Asian or Pacific Islander,54.0,300085,19.1
Florida,Colon and Rectum,2015,Male,Black or African American,632.0,1701217,46.6
Florida,Colon and Rectum,2015,Male,White,4247.0,7834395,38.4
Florida,Colon and Rectum,2015,Male,Other Races and Unknown combined,132.0,,
Georgia,Colon and Rectum,1999,Female,Black or African American,460.0,1239075,54.2
Georgia,Colon and Rectum,1999,Female,White,1225.0,2756311,41.8
Georgia,Colon and Rectum,1999,Male,Black or African American,353.0,1104549,63.7
Georgia,Colon and Rectum,1999,Male,White,1265.0,2747297,59.3
Georgia,Colon and Rectum,2000,Female,Black or African American,450.0,1272752,51.4
Georgia,Colon and Rectum,2000,Female,White,1289.0,2795947,43.5
Georgia,Colon and Rectum,2000,Male,Asian or Pacific Islander,20.0,96599,63.8
Georgia,Colon and Rectum,2000,Male,Black or African American,439.0,1137327,75.8
Georgia,Colon and Rectum,2000,Male,White,1354.0,2798842,60.6
Georgia,Colon and Rectum,2001,Female,Asian or Pacific Islander,21.0,107243,49.3
Georgia,Colon and Rectum,2001,Female,Black or African American,469.0,1303258,50.9
Georgia,Colon and Rectum,2001,Female,White,1210.0,2832055,40.2
Georgia,Colon and Rectum,2001,Male,Asian or Pacific Islander,20.0,104079,38.8
Georgia,Colon and Rectum,2001,Male,Black or African American,441.0,1164928,79.8
Georgia,Colon and Rectum,2001,Male,White,1381.0,2836389,60.2
Georgia,Colon and Rectum,2002,Female,Black or African American,524.0,1333660,56.0
Georgia,Colon and Rectum,2002,Female,White,1320.0,2864104,43.3
Georgia,Colon and Rectum,2002,Male,Asian or Pacific Islander,21.0,111368,37.8
Georgia,Colon and Rectum,2002,Male,Black or African American,431.0,1188862,69.2
Georgia,Colon and Rectum,2002,Male,White,1451.0,2863301,62.2
Georgia,Colon and Rectum,2003,Female,Asian or Pacific Islander,16.0,122724,25.1
Georgia,Colon and Rectum,2003,Female,Black or African American,495.0,1362086,50.6
Georgia,Colon and Rectum,2003,Female,White,1278.0,2894047,41.1
Georgia,Colon and Rectum,2003,Male,Asian or Pacific Islander,24.0,118025,41.5
Georgia,Colon and Rectum,2003,Male,Black or African American,471.0,1209405,73.8
Georgia,Colon and Rectum,2003,Male,White,1437.0,2882539,59.5
Georgia,Colon and Rectum,2004,Female,Asian or Pacific Islander,22.0,130672,34.0
Georgia,Colon and Rectum,2004,Female,Black or African American,586.0,1393717,57.4
Georgia,Colon and Rectum,2004,Female,White,1294.0,2921848,40.8
Georgia,Colon and Rectum,2004,Male,Asian or Pacific Islander,31.0,125339,38.7
Georgia,Colon and Rectum,2004,Male,Black or African American,491.0,1241619,74.4
Georgia,Colon and Rectum,2004,Male,White,1459.0,2919529,58.6
Georgia,Colon and Rectum,2005,Female,Asian or Pacific Islander,23.0,139565,26.1
Georgia,Colon and Rectum,2005,Female,Black or African American,548.0,1432882,51.0
Georgia,Colon and Rectum,2005,Female,White,1221.0,2964185,37.7
Georgia,Colon and Rectum,2005,Male,Asian or Pacific Islander,21.0,133508,33.4
Georgia,Colon and Rectum,2005,Male,Black or African American,468.0,1269514,63.1
Georgia,Colon and Rectum,2005,Male,White,1464.0,2947221,55.8
Georgia,Colon and Rectum,2006,Female,Asian or Pacific Islander,28.0,149936,28.1
Georgia,Colon and Rectum,2006,Female,Black or African American,589.0,1487254,52.5
Georgia,Colon and Rectum,2006,Female,White,1279.0,3013099,38.4
Georgia,Colon and Rectum,2006,Male,Asian or Pacific Islander,21.0,143194,30.7
Georgia,Colon and Rectum,2006,Male,Black or African American,554.0,1318673,72.6
Georgia,Colon and Rectum,2006,Male,White,1449.0,3001381,53.7
Georgia,Colon and Rectum,2007,Female,Asian or Pacific Islander,31.0,159394,26.2
Georgia,Colon and Rectum,2007,Female,Black or African American,608.0,1535492,52.0
Georgia,Colon and Rectum,2007,Female,White,1296.0,3061219,37.9
Georgia,Colon and Rectum,2007,Male,Asian or Pacific Islander,30.0,151588,38.8
Georgia,Colon and Rectum,2007,Male,Black or African American,569.0,1356433,69.2
Georgia,Colon and Rectum,2007,Male,White,1482.0,3040753,53.0
Georgia,Colon and Rectum,2008,Female,Asian or Pacific Islander,23.0,168125,26.5
Georgia,Colon and Rectum,2008,Female,Black or African American,572.0,1572192,47.2
Georgia,Colon and Rectum,2008,Female,White,1225.0,3093581,35.1
Georgia,Colon and Rectum,2008,Male,Asian or Pacific Islander,31.0,159634,24.6
Georgia,Colon and Rectum,2008,Male,Black or African American,548.0,1390436,61.8
Georgia,Colon and Rectum,2008,Male,White,1456.0,3072335,50.3
Georgia,Colon and Rectum,2009,Female,Asian or Pacific Islander,33.0,175636,30.4
Georgia,Colon and Rectum,2009,Female,Black or African American,591.0,1604312,45.8
Georgia,Colon and Rectum,2009,Female,White,1300.0,3113298,36.8
Georgia,Colon and Rectum,2009,Male,Asian or Pacific Islander,34.0,166383,34.6
Georgia,Colon and Rectum,2009,Male,Black or African American,567.0,1418697,61.6
Georgia,Colon and Rectum,2009,Male,White,1378.0,3090882,46.7
Georgia,Colon and Rectum,2010,Female,Asian or Pacific Islander,31.0,183071,26.9
Georgia,Colon and Rectum,2010,Female,Black or African American,593.0,1630851,44.3
Georgia,Colon and Rectum,2010,Female,White,1183.0,3131747,32.7
Georgia,Colon and Rectum,2010,Male,Asian or Pacific Islander,46.0,172893,47.7
Georgia,Colon and Rectum,2010,Male,Black or African American,555.0,1440216,58.6
Georgia,Colon and Rectum,2010,Male,White,1399.0,3100752,45.6
Georgia,Colon and Rectum,2011,Female,Asian or Pacific Islander,34.0,190792,26.7
Georgia,Colon and Rectum,2011,Female,Black or African American,597.0,1656219,43.2
Georgia,Colon and Rectum,2011,Female,White,1273.0,3146514,34.5
Georgia,Colon and Rectum,2011,Male,Asian or Pacific Islander,38.0,179999,29.5
Georgia,Colon and Rectum,2011,Male,Black or African American,581.0,1467837,58.3
Georgia,Colon and Rectum,2011,Male,White,1441.0,3115813,47.0
Georgia,Colon and Rectum,2012,Female,Asian or Pacific Islander,30.0,199360,20.1
Georgia,Colon and Rectum,2012,Female,Black or African American,618.0,1680487,43.0
Georgia,Colon and Rectum,2012,Female,White,1293.0,3165663,34.2
Georgia,Colon and Rectum,2012,Male,Asian or Pacific Islander,35.0,187853,29.3
Georgia,Colon and Rectum,2012,Male,Black or African American,631.0,1491510,61.5
Georgia,Colon and Rectum,2012,Male,White,1510.0,3134385,46.8
Georgia,Colon and Rectum,2013,Female,Asian or Pacific Islander,32.0,206968,22.8
Georgia,Colon and Rectum,2013,Female,Black or African American,619.0,1704192,41.6
Georgia,Colon and Rectum,2013,Female,White,1284.0,3174695,33.4
Georgia,Colon and Rectum,2013,Male,Asian or Pacific Islander,49.0,195320,35.9
Georgia,Colon and Rectum,2013,Male,Black or African American,667.0,1509744,62.4
Georgia,Colon and Rectum,2013,Male,White,1517.0,3138143,45.5
Georgia,Colon and Rectum,2014,Female,Asian or Pacific Islander,47.0,215806,25.6
Georgia,Colon and Rectum,2014,Female,Black or African American,653.0,1734763,41.7
Georgia,Colon and Rectum,2014,Female,White,1312.0,3191328,33.6
Georgia,Colon and Rectum,2014,Male,Asian or Pacific Islander,65.0,203748,44.3
Georgia,Colon and Rectum,2014,Male,Black or African American,613.0,1533497,52.4
Georgia,Colon and Rectum,2014,Male,White,1655.0,3151565,48.9
Georgia,Colon and Rectum,2015,Female,Asian or Pacific Islander,61.0,225297,32.4
Georgia,Colon and Rectum,2015,Female,Black or African American,637.0,1767421,39.3
Georgia,Colon and Rectum,2015,Female,White,1375.0,3209693,34.5
Georgia,Colon and Rectum,2015,Male,Asian or Pacific Islander,57.0,213334,37.0
Georgia,Colon and Rectum,2015,Male,Black or African American,637.0,1559252,52.9
Georgia,Colon and Rectum,2015,Male,White,1689.0,3167199,48.4
Hawaii,Colon and Rectum,1999,Female,Asian or Pacific Islander,251.0,447529,50.3
Hawaii,Colon and Rectum,1999,Female,White,69.0,139252,44.3
Hawaii,Colon and Rectum,1999,Male,Asian or Pacific Islander,273.0,431560,67.4
Hawaii,Colon and Rectum,1999,Male,White,78.0,156121,51.5
Hawaii,Colon and Rectum,2000,Female,Asian or Pacific Islander,203.0,452761,39.5
Hawaii,Colon and Rectum,2000,Female,White,59.0,136404,36.9
Hawaii,Colon and Rectum,2000,Male,Asian or Pacific Islander,294.0,431199,70.3
Hawaii,Colon and Rectum,2000,Male,White,89.0,158453,59.0
Hawaii,Colon and Rectum,2001,Female,Asian or Pacific Islander,227.0,455775,42.7
Hawaii,Colon and Rectum,2001,Female,White,76.0,137884,46.6
